created_at,item_id,client_id
2021-01-25 11:04:58.905490,10166,100002366
2021-01-25 21:11:41.675899,10283,100004528
2021-01-26 14:47:30.752581,10110,100004773
2021-01-26 05:05:10.906424,10075,100001474
2021-01-26 02:12:23.588866,10197,100002219
2021-01-26 09:21:21.932031,10201,100004772
2021-01-26 02:45:06.274101,10236,100004758
2021-01-26 17:14:39.453173,10240,100004773
2021-01-26 10:48:17.324418,10207,100004228
2021-01-26 15:12:22.872151,10141,100004567
2021-01-26 17:00:34.334799,10156,100004177
2021-01-26 08:52:02.014182,10078,100004236
2021-01-26 00:28:56.079940,10229,100003714
2021-01-26 06:14:30.014709,10206,100001365
2021-01-26 00:31:10.293871,10120,100004403
2021-01-27 15:59:35.435676,10177,100004815
2021-01-27 18:52:18.879228,10102,100004817
2021-01-27 12:21:33.637729,10121,100002880
2021-01-27 16:34:06.752587,10003,100004816
2021-01-27 05:38:59.150349,10265,100004477
2021-01-27 06:36:53.853579,10136,100004815
2021-01-27 15:21:39.818577,10039,100000372
2021-01-27 06:14:01.119083,10040,100004815
2021-01-27 17:57:03.744566,10167,100002943
2021-01-27 00:40:14.018157,10282,100004056
2021-01-27 02:38:56.582353,10188,100000894
2021-01-27 02:48:53.326480,10160,100004813
2021-01-28 12:32:08.873884,10131,100004855
2021-01-28 05:48:20.266761,10092,100004293
2021-01-28 21:22:02.986120,10002,100000483
2021-01-28 04:00:49.294889,10180,100003959
2021-01-28 00:38:34.779338,10282,100004855
2021-01-28 18:40:20.162685,10176,100002583
2021-01-28 03:55:10.495913,10002,100002950
2021-01-28 00:37:08.143958,10137,100002135
2021-01-28 19:11:22.455166,10248,100004221
2021-01-28 03:59:45.011987,10127,100001308
2021-01-28 03:01:47.416692,10234,100004855
2021-01-28 01:45:52.761921,10133,100004732
2021-01-28 10:33:41.068884,10288,100000074
2021-01-28 06:44:12.685941,10210,100004855
2021-01-29 01:50:27.094170,10086,100000308
2021-01-29 22:35:46.489128,10142,100004903
2021-01-29 00:52:44.000603,10239,100003409
2021-01-29 05:54:37.537587,10063,100000197
2021-01-29 02:48:23.584616,10030,100000498
2021-01-29 22:42:05.176961,10116,100004665
2021-01-29 16:54:10.657415,10014,100004903
2021-01-29 08:43:03.652047,10209,100002326
2021-01-29 07:52:18.463180,10252,100002617
2021-01-29 11:45:48.341694,10176,100001719
2021-01-29 22:28:57.727429,10052,100004903
2021-01-29 16:22:22.399641,10222,100004903
2021-01-29 05:58:06.832172,10078,100000329
2021-01-29 14:49:57.859931,10187,100004903
2021-01-30 10:17:10.700934,10253,100004949
2021-01-30 04:18:16.777443,10288,100003551
2021-01-30 13:41:17.756387,10118,100003924
2021-01-30 10:08:29.251356,10061,100000750
2021-01-30 16:51:35.797385,10108,100004949
2021-01-30 19:23:14.218272,10149,100003298
2021-01-30 09:33:09.868611,10026,100001447
2021-01-30 13:48:02.624172,10040,100004949
2021-01-30 03:26:01.820767,10180,100004949
2021-01-30 01:46:54.051626,10178,100004021
2021-01-30 05:00:43.062702,10155,100001830
2021-01-30 15:38:39.914916,10195,100004949
2021-01-30 05:48:41.980619,10178,100004869
2021-01-30 18:28:58.398400,10239,100000768
2021-01-30 09:58:33.526263,10087,100004848
2021-01-30 16:52:59.452082,10054,100003962
2021-01-31 16:01:08.854364,10098,100004995
2021-01-31 12:06:49.091190,10111,100004995
2021-01-31 02:21:18.546221,10207,100001565
2021-01-31 17:36:09.965290,10211,100001393
2021-01-31 07:01:02.011733,10289,100001100
2021-01-31 11:58:20.506448,10221,100004995
2021-01-31 15:30:08.074375,10152,100004953
2021-01-31 08:10:25.314584,10087,100002276
2021-01-31 05:55:35.413546,10244,100003049
2021-01-31 22:26:43.119570,10252,100001213
2021-01-31 01:21:07.696800,10127,100003016
2021-01-31 12:24:27.511989,10120,100003716
2021-01-31 02:11:45.496496,10054,100004994
2021-01-31 19:40:18.201580,10104,100004996
2021-02-01 18:04:13.207602,10278,100005033
2021-02-01 01:18:48.092442,10153,100005012
2021-02-01 16:14:07.467685,10192,100000854
2021-02-01 10:11:02.571464,10178,100005033
2021-02-01 04:11:48.704291,10165,100001691
2021-02-01 01:01:42.380287,10034,100001461
2021-02-01 06:51:30.008717,10059,100005033
2021-02-01 10:10:20.062262,10051,100000213
2021-02-01 21:48:19.051348,10072,100002163
2021-02-01 15:49:44.884928,10246,100005033
2021-02-01 16:03:09.752356,10105,100000433
2021-02-01 20:56:05.825375,10019,100002544
2021-02-01 12:08:08.273514,10122,100005033
2021-02-01 22:45:18.279092,10185,100005033
2021-02-01 08:22:11.349740,10170,100002945
2021-02-02 11:31:47.305195,10287,100000788
2021-02-02 11:53:10.789648,10290,100000513
2021-02-02 11:28:32.783245,10219,100005073
2021-02-02 18:39:57.648958,10025,100002465
2021-02-02 10:33:56.834613,10187,100005073
2021-02-02 18:24:21.924670,10179,100005073
2021-02-02 14:43:22.683580,10259,100002640
2021-02-02 02:23:04.813282,10145,100001280
2021-02-02 02:21:25.045820,10026,100004772
2021-02-02 13:36:41.702009,10254,100002437
2021-02-02 16:38:03.890600,10039,100001867
2021-02-02 06:46:22.739844,10246,100001253
2021-02-02 13:27:32.392928,10289,100000191
2021-02-02 06:51:49.438845,10090,100000468
2021-02-03 15:12:32.135713,10026,100004269
2021-02-03 22:43:14.386795,10137,100005108
2021-02-03 04:12:37.424812,10113,100005107
2021-02-03 17:34:18.956270,10238,100001440
2021-02-03 00:18:39.118682,10209,100002342
2021-02-03 13:27:34.384415,10280,100005107
2021-02-03 04:23:36.582871,10075,100001491
2021-02-03 10:00:24.550932,10268,100005107
2021-02-03 17:10:52.693259,10192,100005107
2021-02-03 20:53:03.308065,10119,100004979
2021-02-03 20:39:57.616031,10058,100005107
2021-02-03 08:51:51.109056,10106,100004539
2021-02-03 05:16:53.022160,10239,100005107
2021-02-03 04:23:08.589886,10187,100005107
2021-02-03 19:28:18.253085,10083,100000917
2021-02-04 18:20:26.342927,10056,100002039
2021-02-04 09:05:08.537704,10277,100002561
2021-02-04 21:05:20.091577,10052,100002433
2021-02-04 03:49:21.044919,10135,100001952
2021-02-04 10:43:44.777473,10052,100000435
2021-02-04 16:48:38.882856,10094,100000543
2021-02-04 00:14:20.427724,10288,100000402
2021-02-04 16:00:30.281198,10034,100005145
2021-02-04 14:48:59.027034,10098,100005145
2021-02-04 14:35:30.548507,10054,100005145
2021-02-04 00:07:30.447632,10122,100002768
2021-02-04 03:48:00.075964,10160,100005136
2021-02-04 13:18:01.432580,10113,100005145
2021-02-04 20:12:40.617586,10246,100000007
2021-02-04 20:06:28.552680,10046,100000575
2021-02-05 03:36:35.372015,10036,100002974
2021-02-05 21:20:26.140338,10240,100001579
2021-02-05 22:12:25.207670,10244,100004785
2021-02-05 16:04:36.203886,10145,100002689
2021-02-05 05:27:31.701489,10020,100004668
2021-02-05 12:35:50.840413,10164,100005193
2021-02-05 07:23:13.119300,10089,100004493
2021-02-05 13:59:28.685836,10114,100004173
2021-02-05 19:08:00.877908,10085,100002280
2021-02-05 21:51:49.118541,10170,100004235
2021-02-05 12:02:30.243609,10141,100000234
2021-02-05 19:11:21.115718,10006,100003369
2021-02-05 15:01:56.559893,10075,100002948
2021-02-05 09:45:38.840606,10152,100005190
2021-02-05 18:58:44.846358,10139,100005193
2021-02-06 13:40:10.320105,10105,100002651
2021-02-06 08:49:04.881560,10191,100005242
2021-02-06 10:19:33.747245,10099,100002358
2021-02-06 18:00:35.994280,10028,100005242
2021-02-06 04:34:28.239919,10266,100002431
2021-02-06 09:39:43.249669,10097,100002908
2021-02-06 04:50:35.430015,10171,100001420
2021-02-06 18:09:15.691628,10145,100002843
2021-02-06 21:53:00.371204,10003,100004633
2021-02-06 06:57:14.884812,10179,100004466
2021-02-06 00:50:27.282613,10176,100003245
2021-02-06 06:05:30.706737,10089,100005242
2021-02-06 14:23:00.637268,10057,100001936
2021-02-06 10:37:52.295368,10265,100005242
2021-02-06 18:00:24.304158,10228,100002925
2021-02-06 21:34:32.325475,10163,100005244
2021-02-06 18:47:58.128198,10261,100004208
2021-02-07 02:08:31.248950,10168,100003909
2021-02-07 20:47:34.997912,10019,100005289
2021-02-07 18:54:16.428637,10267,100005289
2021-02-07 02:40:42.469649,10023,100005289
2021-02-07 22:53:37.356372,10187,100004390
2021-02-07 03:21:21.846534,10058,100000048
2021-02-07 17:05:34.615648,10202,100002820
2021-02-07 05:47:40.348552,10055,100005289
2021-02-07 12:54:51.291184,10132,100001286
2021-02-07 20:26:12.489735,10132,100001160
2021-02-07 00:05:52.663826,10046,100003604
2021-02-07 06:44:50.867680,10205,100001629
2021-02-07 09:04:12.075663,10290,100005289
2021-02-07 16:45:20.751847,10098,100003204
2021-02-07 14:33:45.202870,10222,100005242
2021-02-07 18:51:53.246063,10101,100003338
2021-02-08 16:19:40.540979,10092,100000042
2021-02-08 17:42:59.076620,10024,100005328
2021-02-08 18:12:59.683901,10130,100001309
2021-02-08 09:11:07.483406,10097,100000688
2021-02-08 03:38:42.374319,10039,100004607
2021-02-08 13:44:49.391812,10224,100005328
2021-02-08 17:47:18.156946,10266,100000623
2021-02-08 09:47:41.624551,10107,100003918
2021-02-08 07:24:22.904554,10164,100002990
2021-02-08 05:02:48.751252,10146,100004994
2021-02-08 12:01:12.113111,10084,100005328
2021-02-08 00:02:19.662476,10283,100002092
2021-02-08 05:36:13.795038,10132,100005327
2021-02-08 21:34:34.055206,10250,100005328
2021-02-09 03:38:15.359435,10207,100000160
2021-02-09 22:19:44.214190,10142,100000983
2021-02-09 05:31:25.413572,10119,100003132
2021-02-09 06:35:12.459983,10043,100000351
2021-02-09 20:23:03.120719,10277,100005370
2021-02-09 16:47:21.072397,10254,100002244
2021-02-09 12:54:44.282558,10063,100001771
2021-02-09 03:47:47.853969,10272,100002725
2021-02-09 03:41:40.611654,10153,100004414
2021-02-09 17:52:45.439271,10084,100004147
2021-02-09 09:00:12.629698,10102,100005369
2021-02-09 09:07:43.054368,10183,100004967
2021-02-09 10:37:11.665417,10202,100004951
2021-02-10 12:03:27.218630,10264,100005414
2021-02-10 12:13:46.432056,10239,100003432
2021-02-10 02:18:51.116873,10280,100001832
2021-02-10 00:04:41.157611,10229,100005026
2021-02-10 20:49:21.084371,10178,100005415
2021-02-10 06:48:03.281899,10110,100004875
2021-02-10 12:53:57.790154,10188,100002797
2021-02-10 05:24:38.416025,10116,100004639
2021-02-10 06:05:17.074154,10241,100005414
2021-02-10 02:27:28.797417,10165,100004257
2021-02-10 15:14:09.465303,10149,100001984
2021-02-10 02:09:47.172754,10209,100003746
2021-02-10 17:52:27.300495,10058,100000540
2021-02-11 05:47:04.953478,10087,100004603
2021-02-11 19:42:18.142712,10225,100001143
2021-02-11 18:37:16.960200,10234,100005460
2021-02-11 07:00:19.696694,10050,100000762
2021-02-11 19:12:13.046465,10078,100005460
2021-02-11 08:21:24.965036,10146,100003537
2021-02-11 03:26:29.374982,10259,100001114
2021-02-11 08:10:27.934302,10280,100005459
2021-02-11 02:59:50.750733,10203,100002643
2021-02-11 08:38:43.769179,10153,100001082
2021-02-11 15:28:57.603710,10145,100003209
2021-02-11 19:52:20.163148,10288,100005460
2021-02-11 13:28:57.334456,10116,100004543
2021-02-11 13:36:18.002329,10223,100001769
2021-02-12 05:26:17.541722,10157,100005258
2021-02-12 17:19:55.124363,10054,100001948
2021-02-12 19:15:37.438771,10179,100004196
2021-02-12 17:32:49.427955,10026,100002246
2021-02-12 13:49:00.407916,10176,100005509
2021-02-12 10:11:32.951849,10047,100005509
2021-02-12 16:58:28.702870,10110,100004142
2021-02-12 15:39:37.697439,10050,100004493
2021-02-12 15:25:12.891287,10150,100003898
2021-02-12 21:43:27.281298,10124,100003923
2021-02-12 06:54:48.297459,10238,100000842
2021-02-12 05:02:01.250703,10151,100005300
2021-02-12 02:50:01.796493,10067,100004303
2021-02-12 08:07:50.195685,10278,100004493
2021-02-12 19:23:12.459034,10195,100001263
2021-02-12 20:37:54.418356,10028,100005509
2021-02-13 16:29:28.144198,10135,100005374
2021-02-13 06:37:28.405002,10153,100001021
2021-02-13 12:49:14.139593,10036,100000897
2021-02-13 01:04:40.910617,10105,100005500
2021-02-13 09:23:42.424169,10289,100003046
2021-02-13 22:05:51.215347,10280,100001729
2021-02-13 20:00:30.846893,10021,100002377
2021-02-13 09:01:00.851424,10239,100005085
2021-02-13 21:43:37.184111,10043,100005127
2021-02-13 04:50:05.089774,10208,100004077
2021-02-13 06:47:25.717519,10111,100003845
2021-02-13 12:57:57.495208,10087,100005559
2021-02-13 11:18:01.909999,10057,100005559
2021-02-13 06:23:05.095299,10075,100005055
2021-02-13 04:30:20.520551,10187,100003474
2021-02-13 10:53:50.818673,10254,100000627
2021-02-14 06:18:47.065068,10144,100004227
2021-02-14 18:00:31.327695,10198,100001550
2021-02-14 19:32:55.057059,10257,100003149
2021-02-14 00:05:20.963622,10199,100001724
2021-02-14 18:18:16.019945,10085,100005620
2021-02-14 22:23:08.636295,10170,100005624
2021-02-14 07:13:50.325652,10196,100005623
2021-02-14 03:34:39.650656,10086,100000794
2021-02-14 14:07:26.849645,10282,100003106
2021-02-14 06:43:56.156245,10256,100005623
2021-02-14 20:26:49.248296,10065,100000372
2021-02-14 22:29:45.006237,10271,100004984
2021-02-14 22:54:53.799969,10025,100001268
2021-02-14 22:26:38.447679,10179,100001232
2021-02-14 21:44:24.415971,10092,100003951
2021-02-14 04:56:22.887228,10111,100005618
2021-02-14 07:04:58.186482,10035,100004804
2021-02-15 18:05:26.241207,10203,100005666
2021-02-15 00:56:58.112664,10264,100000161
2021-02-15 14:59:24.754188,10272,100002113
2021-02-15 07:47:34.507186,10104,100000187
2021-02-15 10:41:43.357238,10025,100005666
2021-02-15 13:32:08.155378,10178,100002681
2021-02-15 13:51:53.347730,10144,100002511
2021-02-15 08:41:13.871495,10090,100001599
2021-02-15 15:53:53.405258,10172,100001877
2021-02-15 19:45:09.704809,10290,100005666
2021-02-15 12:55:29.607359,10032,100004648
2021-02-15 16:27:36.766614,10135,100001636
2021-02-15 02:40:13.435745,10230,100000384
2021-02-15 02:28:55.325329,10030,100005661
2021-02-15 14:55:29.936908,10054,100005666
2021-02-16 04:49:53.949795,10114,100005706
2021-02-16 15:16:46.347685,10104,100005706
2021-02-16 21:58:13.017842,10180,100002363
2021-02-16 09:41:43.646564,10097,100005706
2021-02-16 18:12:45.474412,10111,100005706
2021-02-16 14:19:43.506986,10102,100000069
2021-02-16 20:07:28.850630,10040,100005706
2021-02-16 15:21:35.361880,10222,100005706
2021-02-16 04:20:00.136417,10223,100003218
2021-02-16 14:32:51.357310,10220,100000780
2021-02-16 16:38:56.430329,10176,100001742
2021-02-16 13:12:19.768978,10187,100001542
2021-02-16 00:26:00.959918,10265,100005667
2021-02-17 16:32:49.231680,10167,100004756
2021-02-17 18:01:19.087253,10190,100002963
2021-02-17 04:58:38.196816,10279,100005744
2021-02-17 10:16:30.083636,10247,100001717
2021-02-17 08:41:09.719873,10118,100005744
2021-02-17 05:17:27.655935,10265,100005744
2021-02-17 20:05:34.490534,10084,100001994
2021-02-17 16:54:51.503360,10046,100002768
2021-02-17 03:06:47.669047,10214,100001781
2021-02-17 02:26:06.956455,10207,100005744
2021-02-17 11:19:12.927416,10275,100000016
2021-02-17 10:47:40.787136,10144,100004515
2021-02-17 11:18:02.797191,10253,100005744
2021-02-18 22:06:22.747247,10179,100005792
2021-02-18 06:19:35.999333,10256,100005760
2021-02-18 10:44:48.533180,10036,100003414
2021-02-18 06:23:30.073229,10152,100001599
2021-02-18 05:00:27.701110,10065,100000308
2021-02-18 03:24:22.146805,10060,100000198
2021-02-18 01:15:40.995039,10154,100005759
2021-02-18 18:40:11.253838,10178,100003256
2021-02-18 22:59:51.013890,10025,100005792
2021-02-18 05:39:25.735680,10125,100005788
2021-02-18 18:29:28.849071,10036,100004387
2021-02-18 13:31:17.507135,10161,100005792
2021-02-18 00:43:38.002151,10261,100005748
2021-02-18 00:32:15.417196,10200,100005748
2021-02-19 12:12:11.204355,10241,100001610
2021-02-19 04:22:59.260830,10160,100002422
2021-02-19 19:57:05.567780,10224,100005839
2021-02-19 11:46:43.873607,10002,100000213
2021-02-19 12:12:21.595392,10278,100005835
2021-02-19 20:12:05.503751,10083,100005839
2021-02-19 06:24:04.313924,10262,100005835
2021-02-19 19:37:34.168012,10207,100000809
2021-02-19 10:21:49.399889,10181,100002218
2021-02-19 14:16:34.496200,10141,100001055
2021-02-19 04:47:23.259791,10047,100005835
2021-02-19 05:32:36.147893,10289,100005835
2021-02-19 04:24:55.882909,10283,100005835
2021-02-19 03:11:08.718752,10196,100001940
2021-02-19 21:32:30.807040,10035,100005838
2021-02-19 15:22:04.012048,10032,100005839
2021-02-20 08:38:24.963042,10222,100002671
2021-02-20 01:34:47.686413,10142,100005858
2021-02-20 18:15:36.043634,10242,100003632
2021-02-20 09:33:36.200700,10239,100003946
2021-02-20 06:04:47.708594,10132,100002941
2021-02-20 22:55:15.964021,10254,100005894
2021-02-20 13:12:45.073520,10056,100000360
2021-02-20 06:36:11.910424,10118,100001589
2021-02-20 07:19:29.890188,10041,100004708
2021-02-20 08:18:39.225772,10125,100002621
2021-02-20 18:02:20.708664,10167,100003733
2021-02-20 06:14:49.014190,10187,100000038
2021-02-20 09:06:27.166038,10011,100005894
2021-02-20 20:36:47.880088,10228,100005894
2021-02-20 15:42:41.920977,10252,100003252
2021-02-20 09:01:12.643427,10065,100003424
2021-02-21 11:47:27.553038,10035,100001048
2021-02-21 14:47:04.464615,10219,100005762
2021-02-21 05:33:25.193302,10290,100005942
2021-02-21 11:52:14.993114,10274,100005277
2021-02-21 16:13:49.745111,10089,100002803
2021-02-21 11:17:58.350731,10086,100002120
2021-02-21 16:36:44.571423,10232,100005944
2021-02-21 18:24:49.896486,10084,100005945
2021-02-21 00:42:50.736506,10268,100003521
2021-02-21 05:21:59.878458,10045,100003378
2021-02-21 15:23:15.263982,10054,100003845
2021-02-21 12:13:59.326902,10092,100002197
2021-02-21 21:09:52.117879,10051,100004815
2021-02-21 20:30:12.228573,10153,100005615
2021-02-21 09:56:16.516555,10170,100002791
2021-02-22 04:51:46.408925,10253,100000066
2021-02-22 01:30:56.023300,10135,100002584
2021-02-22 08:56:06.436941,10264,100005992
2021-02-22 20:02:03.956652,10145,100004610
2021-02-22 01:31:01.687878,10050,100004642
2021-02-22 20:24:33.861179,10241,100000387
2021-02-22 01:29:27.098631,10143,100001641
2021-02-22 22:58:16.243425,10251,100004475
2021-02-22 01:20:26.414229,10062,100002114
2021-02-22 21:23:56.604312,10268,100002039
2021-02-22 22:49:37.653323,10109,100002703
2021-02-22 14:48:49.403723,10040,100001655
2021-02-22 22:42:01.877215,10006,100005992
2021-02-22 00:47:59.269466,10260,100003613
2021-02-22 19:50:25.479033,10008,100003106
2021-02-22 21:18:50.907545,10008,100005725
2021-02-23 01:37:22.849135,10078,100006006
2021-02-23 02:49:24.965925,10143,100000400
2021-02-23 12:15:35.931603,10164,100004613
2021-02-23 05:45:58.764481,10225,100000348
2021-02-23 17:21:48.578400,10289,100001444
2021-02-23 19:21:50.119091,10210,100002054
2021-02-23 00:40:59.111628,10148,100003920
2021-02-23 00:36:55.795902,10008,100002508
2021-02-23 06:01:06.313278,10135,100005816
2021-02-23 03:26:48.018013,10275,100006028
2021-02-23 17:23:15.731995,10252,100002103
2021-02-23 14:07:38.071611,10179,100005912
2021-02-23 20:42:39.152965,10192,100000417
2021-02-23 05:24:47.558017,10240,100006028
2021-02-23 14:04:17.127653,10196,100004347
2021-02-23 20:46:57.602835,10199,100006036
2021-02-24 14:52:23.189390,10124,100001847
2021-02-24 16:36:04.681570,10176,100004058
2021-02-24 15:32:52.524690,10259,100001250
2021-02-24 14:56:58.051913,10169,100002328
2021-02-24 13:37:22.466672,10036,100003819
2021-02-24 01:23:56.655822,10104,100004277
2021-02-24 06:05:11.219341,10171,100000519
2021-02-24 00:45:42.046117,10175,100006038
2021-02-24 02:49:55.545437,10203,100006079
2021-02-24 09:28:05.753487,10169,100006079
2021-02-24 11:22:02.973397,10008,100004944
2021-02-24 08:27:50.089432,10126,100002247
2021-02-24 13:37:15.711518,10126,100006079
2021-02-24 22:43:03.621586,10224,100006079
2021-02-24 05:50:46.464834,10142,100002245
2021-02-24 19:30:27.202759,10085,100006079
2021-02-25 02:05:29.721469,10094,100006122
2021-02-25 06:40:15.138418,10179,100002026
2021-02-25 14:01:37.664581,10290,100005663
2021-02-25 00:37:49.021601,10235,100001321
2021-02-25 12:49:01.851625,10145,100006124
2021-02-25 12:56:21.711943,10146,100003446
2021-02-25 02:08:20.188601,10142,100005485
2021-02-25 03:05:04.228496,10197,100001124
2021-02-25 07:39:44.696579,10192,100001699
2021-02-25 17:50:52.831861,10077,100006124
2021-02-25 08:08:58.257333,10176,100006123
2021-02-25 11:12:41.536362,10208,100001675
2021-02-25 08:11:45.840134,10126,100000878
2021-02-25 14:28:41.411474,10086,100006124
2021-02-25 12:54:32.377674,10124,100005001
2021-02-25 14:00:06.974828,10238,100006124
2021-02-25 14:03:54.602094,10205,100004364
2021-02-26 02:31:46.906024,10145,100006156
2021-02-26 03:58:48.076435,10002,100006157
2021-02-26 16:58:26.980218,10265,100003450
2021-02-26 01:33:57.196950,10032,100004729
2021-02-26 20:13:43.397889,10047,100002650
2021-02-26 13:02:52.962185,10203,100003409
2021-02-26 08:03:38.644305,10043,100006166
2021-02-26 16:05:32.243891,10006,100002750
2021-02-26 05:36:19.208605,10187,100006157
2021-02-26 05:38:48.893000,10220,100006157
2021-02-26 10:17:19.889792,10097,100006166
2021-02-26 17:17:49.576625,10119,100001150
2021-02-26 22:33:46.828833,10102,100000550
2021-02-26 05:41:22.458300,10104,100006157
2021-02-26 18:36:41.548413,10085,100006171
2021-02-26 22:14:53.765475,10287,100006173
2021-02-27 21:38:00.642391,10262,100000901
2021-02-27 10:53:39.421447,10272,100002807
2021-02-27 18:17:53.429409,10036,100006223
2021-02-27 19:18:23.045327,10225,100001176
2021-02-27 00:11:21.608481,10011,100006207
2021-02-27 19:30:19.318687,10206,100002685
2021-02-27 00:57:23.617029,10259,100006209
2021-02-27 10:39:10.930072,10024,100005901
2021-02-27 12:45:38.896831,10156,100004348
2021-02-27 05:48:00.654601,10043,100006220
2021-02-27 05:01:27.758858,10202,100006220
2021-02-27 11:17:57.582286,10024,100006220
2021-02-27 11:04:57.237338,10092,100004091
2021-02-27 18:14:48.462390,10067,100006223
2021-02-27 10:35:16.275094,10272,100003913
2021-02-28 10:52:15.563791,10116,100005150
2021-02-28 22:48:04.503095,10148,100006277
2021-02-28 00:20:55.117097,10056,100006263
2021-02-28 20:12:07.538678,10283,100004162
2021-02-28 06:03:03.448517,10019,100002721
2021-02-28 16:46:55.725936,10211,100006276
2021-02-28 01:59:00.239507,10210,100005048
2021-02-28 13:54:26.698894,10214,100004339
2021-02-28 15:22:17.639291,10179,100005168
2021-02-28 05:02:49.654662,10217,100006276
2021-02-28 04:16:28.361465,10066,100004207
2021-02-28 12:17:01.616240,10115,100006276
2021-02-28 22:40:22.589681,10185,100006277
2021-02-28 17:28:22.504889,10025,100004217
2021-03-01 11:23:34.187135,10203,100005142
2021-03-01 19:55:38.054537,10169,100002523
2021-03-01 15:28:04.673634,10086,100006319
2021-03-01 20:27:06.241493,10280,100004311
2021-03-01 22:40:09.526890,10068,100005573
2021-03-01 09:00:47.874674,10207,100006318
2021-03-01 03:58:36.779534,10239,100005902
2021-03-01 01:04:36.971520,10261,100000238
2021-03-01 10:12:16.313276,10009,100000840
2021-03-01 13:41:23.071432,10234,100000165
2021-03-01 21:08:43.651264,10190,100002843
2021-03-01 10:35:17.281187,10054,100003847
2021-03-01 21:47:18.104532,10238,100000212
2021-03-01 18:36:15.966942,10172,100006319
2021-03-01 19:47:10.824559,10188,100004008
2021-03-01 10:54:06.470309,10119,100005590
2021-03-01 00:00:52.073298,10176,100005306
2021-03-02 01:42:23.345083,10218,100003630
2021-03-02 19:58:09.916586,10233,100000535
2021-03-02 03:13:58.874665,10155,100005001
2021-03-02 15:00:26.625913,10118,100004749
2021-03-02 22:51:56.474820,10196,100006207
2021-03-02 20:52:06.683899,10230,100003185
2021-03-02 00:56:31.392971,10109,100003295
2021-03-02 19:47:02.626285,10236,100000444
2021-03-02 18:32:48.061465,10098,100001730
2021-03-02 05:21:44.148195,10054,100006353
2021-03-02 21:40:17.346664,10287,100006369
2021-03-02 16:06:47.945685,10192,100004243
2021-03-02 16:10:12.923972,10066,100003370
2021-03-02 06:14:20.989820,10230,100006064
2021-03-02 16:14:09.229368,10210,100005892
2021-03-03 13:57:23.317377,10190,100003997
2021-03-03 13:07:46.852830,10025,100006407
2021-03-03 20:28:59.164987,10196,100006409
2021-03-03 10:03:31.860377,10276,100002270
2021-03-03 04:08:21.342722,10001,100000262
2021-03-03 09:10:42.775086,10114,100005054
2021-03-03 02:50:58.672043,10077,100006407
2021-03-03 13:25:31.245270,10179,100003191
2021-03-03 14:18:31.428068,10196,100006409
2021-03-03 15:05:03.520004,10078,100002553
2021-03-03 06:46:03.676448,10211,100006407
2021-03-03 07:25:49.267814,10074,100006229
2021-03-03 22:56:58.371473,10127,100003967
2021-03-03 02:25:00.168363,10063,100000515
2021-03-04 14:53:57.563175,10102,100001257
2021-03-04 07:04:04.661087,10108,100005712
2021-03-04 12:50:09.959980,10256,100002432
2021-03-04 01:56:26.988103,10025,100006451
2021-03-04 09:41:14.432976,10162,100006451
2021-03-04 01:33:29.536653,10114,100006019
2021-03-04 21:24:46.356048,10059,100002977
2021-03-04 18:15:46.022630,10128,100006453
2021-03-04 19:10:17.616459,10115,100006453
2021-03-04 22:18:35.484964,10259,100006455
2021-03-04 02:55:32.868004,10214,100006451
2021-03-04 04:53:32.812505,10018,100006451
2021-03-04 05:24:21.399141,10154,100004634
2021-03-04 12:43:11.507365,10210,100004263
2021-03-04 21:26:27.656312,10175,100001084
2021-03-04 05:42:55.731124,10267,100002280
2021-03-05 15:02:21.435771,10075,100004616
2021-03-05 12:34:46.738414,10062,100005698
2021-03-05 14:44:34.771573,10068,100005297
2021-03-05 02:10:15.509746,10149,100003784
2021-03-05 02:44:46.417320,10217,100004078
2021-03-05 20:01:49.762778,10170,100006506
2021-03-05 01:14:59.911931,10021,100004957
2021-03-05 22:15:44.533979,10076,100003097
2021-03-05 17:57:02.487854,10021,100001648
2021-03-05 08:02:58.050742,10270,100001189
2021-03-05 06:02:08.692048,10098,100001556
2021-03-05 09:52:32.163157,10010,100004305
2021-03-05 16:17:58.830304,10183,100001766
2021-03-05 12:41:36.631833,10176,100000524
2021-03-05 05:40:56.591494,10108,100006506
2021-03-05 15:05:58.726063,10115,100001348
2021-03-06 06:06:18.597804,10105,100004287
2021-03-06 03:11:18.835749,10266,100004117
2021-03-06 22:28:55.117358,10177,100004645
2021-03-06 17:10:26.310571,10158,100006553
2021-03-06 08:19:52.043084,10090,100002190
2021-03-06 17:17:14.087292,10120,100003347
2021-03-06 16:58:35.328761,10056,100001051
2021-03-06 01:43:02.177710,10125,100003680
2021-03-06 02:04:52.421167,10056,100001199
2021-03-06 19:15:20.899672,10134,100003761
2021-03-06 13:38:55.751762,10006,100006553
2021-03-06 14:42:02.183237,10139,100002378
2021-03-06 09:03:42.738484,10025,100002443
2021-03-06 05:16:14.854835,10217,100002693
2021-03-06 12:13:05.346800,10075,100006429
2021-03-06 15:02:12.888454,10157,100001088
2021-03-07 12:54:21.724481,10245,100006604
2021-03-07 18:46:41.567891,10264,100002000
2021-03-07 20:52:15.777154,10220,100004892
2021-03-07 18:05:41.567392,10006,100005172
2021-03-07 18:38:32.987458,10104,100001411
2021-03-07 12:47:09.952784,10084,100003263
2021-03-07 01:27:57.352604,10208,100003512
